test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
250,53,0,0,393,1548
250,69,113,44,393,1548
250,13,0,31,393,1548
250,31,0,0,393,1548
250,0,0,0,393,1548
250,68,120,52,393,1548
250,52,0,0,393,1548
251,33,75,42,1712,3084
251,42,0,0,1712,3084
251,62,89,27,1712,3084
251,25,0,2,1712,3084
251,2,0,0,1712,3084
251,32,78,46,1712,3084
251,28,0,18,1712,3084
251,18,0,0,1712,3084
251,32,111,79,1712,3084
251,79,0,0,1712,3084
252,69,103,34,567,2964
252,34,0,0,567,2964
252,88,190,102,567,2964
252,96,0,6,567,2964
252,6,0,0,567,2964
252,55,83,28,567,2964
252,14,0,14,567,2964
252,9,0,5,567,2964
252,5,0,0,567,2964
252,43,43,0,567,2964
253,71,213,142,1690,2716
253,99,0,43,1690,2716
253,43,0,0,1690,2716
253,96,132,36,1690,2716
253,36,0,0,1690,2716
253,100,154,54,1690,2716
253,53,0,1,1690,2716
253,1,0,0,1690,2716
253,50,112,62,1690,2716
253,62,0,0,1690,2716
254,8,82,74,1883,1815
254,74,0,0,1883,1815
254,81,140,59,1883,1815
254,40,0,19,1883,1815
254,3,0,16,1883,1815
254,16,0,0,1883,1815
254,39,104,65,1883,1815
254,45,0,20,1883,1815
254,4,0,16,1883,1815
254,16,0,0,1883,1815
255,45,68,23,1150,1505
255,23,0,0,1150,1505
255,24,59,35,1150,1505
255,35,0,0,1150,1505
255,87,138,51,1150,1505
255,51,0,0,1150,1505
255,46,128,82,1150,1505
255,82,0,0,1150,1505
255,64,103,39,1150,1505
255,39,0,0,1150,1505
256,84,91,7,2664,2980
256,7,0,0,2664,2980
256,38,92,54,2664,2980
256,47,0,7,2664,2980
256,7,0,0,2664,2980
256,60,146,86,2664,2980
256,86,0,0,2664,2980
256,100,236,136,2664,2980
256,93,0,43,2664,2980
256,43,0,0,2664,2980
257,31,67,36,490,1680
257,36,0,0,490,1680
257,80,149,69,490,1680
257,6,0,63,490,1680
257,61,0,2,490,1680
257,2,0,0,490,1680
257,66,120,54,490,1680
257,33,0,21,490,1680
257,21,0,0,490,1680
257,93,93,0,490,1680
258,72,72,0,1440,3474
258,96,96,0,1440,3474
258,78,78,0,1440,3474
258,77,128,51,1440,3474
258,51,0,0,1440,3474
258,52,58,6,1440,3474
258,6,0,0,1440,3474
258,90,170,80,1440,3474
258,57,0,23,1440,3474
258,23,0,0,1440,3474
259,72,123,51,2349,2768
259,46,0,5,2349,2768
259,5,0,0,2349,2768
259,65,76,11,2349,2768
259,3,0,8,2349,2768
259,8,0,0,2349,2768
259,86,186,100,2349,2768
259,100,0,0,2349,2768
259,96,182,86,2349,2768
259,86,0,0,2349,2768
260,11,11,0,576,2340
260,68,93,25,576,2340
260,25,0,0,576,2340
260,47,51,4,576,2340
260,1,0,3,576,2340
260,3,0,0,576,2340
260,53,53,0,576,2340
260,87,119,32,576,2340
260,32,0,0,576,2340
260,100,100,0,576,2340
261,79,177,98,1975,2328
261,84,0,14,1975,2328
261,14,0,0,1975,2328
261,47,154,107,1975,2328
261,54,0,53,1975,2328
261,17,0,36,1975,2328
261,22,0,14,1975,2328
261,14,0,0,1975,2328
261,92,165,73,1975,2328
261,73,0,0,1975,2328
262,8,76,68,1059,1368
262,68,0,0,1059,1368
262,74,125,51,1059,1368
262,51,0,0,1059,1368
262,59,112,53,1059,1368
262,53,0,0,1059,1368
262,96,208,112,1059,1368
262,49,0,63,1059,1368
262,57,0,6,1059,1368
262,6,0,0,1059,1368
263,87,94,7,1232,3080
263,7,0,0,1232,3080
263,76,76,0,1232,3080
263,94,177,83,1232,3080
263,83,0,0,1232,3080
263,93,127,34,1232,3080
263,18,0,16,1232,3080
263,2,0,14,1232,3080
263,14,0,0,1232,3080
263,38,38,0,1232,3080
264,27,54,27,808,1722
264,27,0,0,808,1722
264,62,62,0,808,1722
264,62,62,0,808,1722
264,97,97,0,808,1722
264,66,90,24,808,1722
264,24,0,0,808,1722
264,21,71,50,808,1722
264,50,0,0,808,1722
264,90,90,0,808,1722
265,85,85,0,32,856
265,91,91,0,32,856
265,26,26,0,32,856
265,14,17,3,32,856
265,3,0,0,32,856
265,64,64,0,32,856
265,63,63,0,32,856
265,87,87,0,32,856
265,83,84,1,32,856
265,1,0,0,32,856
266,49,123,74,409,732
266,28,0,46,409,732
266,46,0,0,409,732
266,76,189,113,409,732
266,85,0,28,409,732
266,28,0,0,409,732
266,93,145,52,409,732
266,3,0,49,409,732
266,2,0,47,409,732
266,47,0,0,409,732
267,40,135,95,1908,2652
267,95,0,0,1908,2652
267,98,298,200,1908,2652
267,97,0,103,1908,2652
267,46,0,57,1908,2652
267,57,0,0,1908,2652
267,96,223,127,1908,2652
267,78,0,49,1908,2652
267,44,0,5,1908,2652
267,5,0,0,1908,2652
268,47,203,156,891,1408
268,29,0,127,891,1408
268,52,0,75,891,1408
268,26,0,49,891,1408
268,20,0,29,891,1408
268,29,0,0,891,1408
268,33,273,240,891,1408
268,85,0,155,891,1408
268,95,0,60,891,1408
268,60,0,0,891,1408
269,88,88,0,119,2272
269,86,86,0,119,2272
269,89,89,0,119,2272
269,73,78,5,119,2272
269,5,0,0,119,2272
269,73,73,0,119,2272
269,73,73,0,119,2272
269,96,108,12,119,2272
269,12,0,0,119,2272
269,49,49,0,119,2272
270,58,60,2,1566,4925
270,2,0,0,1566,4925
270,44,91,47,1566,4925
270,47,0,0,1566,4925
270,79,141,62,1566,4925
270,62,0,0,1566,4925
270,94,211,117,1566,4925
270,84,0,33,1566,4925
270,33,0,0,1566,4925
270,97,97,0,1566,4925
271,33,75,42,1212,1797
271,3,0,39,1212,1797
271,39,0,0,1212,1797
271,87,298,211,1212,1797
271,93,0,118,1212,1797
271,42,0,76,1212,1797
271,48,0,28,1212,1797
271,28,0,0,1212,1797
271,79,171,92,1212,1797
271,92,0,0,1212,1797
272,43,77,34,1066,1668
272,34,0,0,1066,1668
272,80,191,111,1066,1668
272,48,0,63,1066,1668
272,62,0,1,1066,1668
272,1,0,0,1066,1668
272,47,215,168,1066,1668
272,79,0,89,1066,1668
272,22,0,67,1066,1668
272,67,0,0,1066,1668
273,12,22,10,2000,3400
273,10,0,0,2000,3400
273,31,43,12,2000,3400
273,12,0,0,2000,3400
273,46,91,45,2000,3400
273,24,0,21,2000,3400
273,21,0,0,2000,3400
273,80,180,100,2000,3400
273,88,0,12,2000,3400
273,12,0,0,2000,3400
274,83,88,5,540,1596
274,5,0,0,540,1596
274,70,70,0,540,1596
274,96,96,0,540,1596
274,71,77,6,540,1596
274,6,0,0,540,1596
274,61,97,36,540,1596
274,29,0,7,540,1596
274,7,0,0,540,1596
274,76,76,0,540,1596
275,73,85,12,1800,3428
275,12,0,0,1800,3428
275,81,103,22,1800,3428
275,22,0,0,1800,3428
275,80,99,19,1800,3428
275,19,0,0,1800,3428
275,70,218,148,1800,3428
275,85,0,63,1800,3428
275,27,0,36,1800,3428
275,36,0,0,1800,3428
276,79,242,163,1776,2610
276,100,0,63,1776,2610
276,63,0,0,1776,2610
276,69,195,126,1776,2610
276,22,0,104,1776,2610
276,59,0,45,1776,2610
276,36,0,9,1776,2610
276,9,0,0,1776,2610
276,49,131,82,1776,2610
276,82,0,0,1776,2610
277,41,67,26,3951,1232
277,26,0,0,3951,1232
277,82,141,59,3951,1232
277,59,0,0,3951,1232
277,79,181,102,3951,1232
277,62,0,40,3951,1232
277,40,0,0,3951,1232
277,44,190,146,3951,1232
277,80,0,66,3951,1232
277,66,0,0,3951,1232
278,33,33,0,356,1710
278,99,137,38,356,1710
278,38,0,0,356,1710
278,59,63,4,356,1710
278,4,0,0,356,1710
278,35,77,42,356,1710
278,42,0,0,356,1710
278,95,100,5,356,1710
278,5,0,0,356,1710
278,74,74,0,356,1710
279,41,165,124,1848,2976
279,58,0,66,1848,2976
279,56,0,10,1848,2976
279,10,0,0,1848,2976
279,34,157,123,1848,2976
279,53,0,70,1848,2976
279,52,0,18,1848,2976
279,18,0,0,1848,2976
279,89,140,51,1848,2976
279,51,0,0,1848,2976
280,34,35,1,2192,2480
280,1,0,0,2192,2480
280,66,159,93,2192,2480
280,66,0,27,2192,2480
280,27,0,0,2192,2480
280,35,42,7,2192,2480
280,7,0,0,2192,2480
280,63,163,100,2192,2480
280,54,0,46,2192,2480
280,46,0,0,2192,2480
281,72,139,67,3040,2613
281,43,0,24,3040,2613
281,24,0,0,3040,2613
281,37,185,148,3040,2613
281,94,0,54,3040,2613
281,42,0,12,3040,2613
281,1,0,11,3040,2613
281,11,0,0,3040,2613
281,79,143,64,3040,2613
281,64,0,0,3040,2613
282,97,97,0,2385,3050
282,97,151,54,2385,3050
282,54,0,0,2385,3050
282,54,138,84,2385,3050
282,84,0,0,2385,3050
282,94,138,44,2385,3050
282,44,0,0,2385,3050
282,69,132,63,2385,3050
282,43,0,20,2385,3050
282,20,0,0,2385,3050
283,39,155,116,2084,1503
283,95,0,21,2084,1503
283,21,0,0,2084,1503
283,80,182,102,2084,1503
283,7,0,95,2084,1503
283,66,0,29,2084,1503
283,29,0,0,2084,1503
283,41,138,97,2084,1503
283,36,0,61,2084,1503
283,61,0,0,2084,1503
284,51,201,150,4144,2511
284,80,0,70,4144,2511
284,46,0,24,4144,2511
284,24,0,0,4144,2511
284,53,130,77,4144,2511
284,32,0,45,4144,2511
284,45,0,0,4144,2511
284,93,216,123,4144,2511
284,94,0,29,4144,2511
284,29,0,0,4144,2511
285,1,40,39,1686,1376
285,39,0,0,1686,1376
285,83,88,5,1686,1376
285,5,0,0,1686,1376
285,66,186,120,1686,1376
285,95,0,25,1686,1376
285,25,0,0,1686,1376
285,68,140,72,1686,1376
285,52,0,20,1686,1376
285,20,0,0,1686,1376
286,8,121,113,1874,1692
286,46,0,67,1874,1692
286,67,0,0,1874,1692
286,92,365,273,1874,1692
286,57,0,216,1874,1692
286,71,0,145,1874,1692
286,84,0,61,1874,1692
286,27,0,34,1874,1692
286,6,0,28,1874,1692
286,28,0,0,1874,1692
287,79,90,11,1024,2090
287,11,0,0,1024,2090
287,70,70,0,1024,2090
287,69,69,0,1024,2090
287,83,106,23,1024,2090
287,9,0,14,1024,2090
287,14,0,0,1024,2090
287,42,113,71,1024,2090
287,62,0,9,1024,2090
287,9,0,0,1024,2090
288,97,99,2,396,1270
288,2,0,0,396,1270
288,98,135,37,396,1270
288,37,0,0,396,1270
288,37,62,25,396,1270
288,25,0,0,396,1270
288,49,73,24,396,1270
288,24,0,0,396,1270
288,85,129,44,396,1270
288,44,0,0,396,1270
289,44,84,40,1248,1977
289,40,0,0,1248,1977
289,77,203,126,1248,1977
289,64,0,62,1248,1977
289,32,0,30,1248,1977
289,13,0,17,1248,1977
289,17,0,0,1248,1977
289,73,156,83,1248,1977
289,25,0,58,1248,1977
289,58,0,0,1248,1977
290,45,106,61,1328,2316
290,61,0,0,1328,2316
290,60,150,90,1328,2316
290,50,0,40,1328,2316
290,31,0,9,1328,2316
290,9,0,0,1328,2316
290,43,109,66,1328,2316
290,0,0,66,1328,2316
290,66,0,0,1328,2316
290,66,66,0,1328,2316
291,82,160,78,1644,2481
291,72,0,6,1644,2481
291,6,0,0,1644,2481
291,49,169,120,1644,2481
291,50,0,70,1644,2481
291,29,0,41,1644,2481
291,41,0,0,1644,2481
291,34,102,68,1644,2481
291,40,0,28,1644,2481
291,28,0,0,1644,2481
292,70,104,34,1014,1372
292,30,0,4,1014,1372
292,4,0,0,1014,1372
292,87,428,341,1014,1372
292,78,0,263,1014,1372
292,88,0,175,1014,1372
292,75,0,100,1014,1372
292,38,0,62,1014,1372
292,27,0,35,1014,1372
292,35,0,0,1014,1372
293,87,89,2,3490,3572
293,2,0,0,3490,3572
293,46,167,121,3490,3572
293,82,0,39,3490,3572
293,39,0,0,3490,3572
293,80,184,104,3490,3572
293,44,0,60,3490,3572
293,37,0,23,3490,3572
293,23,0,0,3490,3572
293,33,33,0,3490,3572
294,33,64,31,784,868
294,21,0,10,784,868
294,10,0,0,784,868
294,59,96,37,784,868
294,11,0,26,784,868
294,26,0,0,784,868
294,91,104,13,784,868
294,13,0,0,784,868
294,59,138,79,784,868
294,79,0,0,784,868
295,5,27,22,2664,3440
295,8,0,14,2664,3440
295,14,0,0,2664,3440
295,49,106,57,2664,3440
295,57,0,0,2664,3440
295,56,99,43,2664,3440
295,43,0,0,2664,3440
295,89,213,124,2664,3440
295,51,0,73,2664,3440
295,73,0,0,2664,3440
296,48,68,20,1252,1276
296,20,0,0,1252,1276
296,68,81,13,1252,1276
296,13,0,0,1252,1276
296,46,140,94,1252,1276
296,94,0,0,1252,1276
296,62,196,134,1252,1276
296,97,0,37,1252,1276
296,22,0,15,1252,1276
296,15,0,0,1252,1276
297,52,84,32,1156,1620
297,26,0,6,1156,1620
297,6,0,0,1156,1620
297,42,284,242,1156,1620
297,79,0,163,1156,1620
297,92,0,71,1156,1620
297,31,0,40,1156,1620
297,16,0,24,1156,1620
297,24,0,0,1156,1620
297,62,62,0,1156,1620
298,18,115,97,1290,2862
298,42,0,55,1290,2862
298,55,0,0,1290,2862
298,64,143,79,1290,2862
298,14,0,65,1290,2862
298,41,0,24,1290,2862
298,24,0,0,1290,2862
298,75,138,63,1290,2862
298,16,0,47,1290,2862
298,47,0,0,1290,2862
299,88,128,40,1131,2886
299,14,0,26,1131,2886
299,13,0,13,1131,2886
299,13,0,0,1131,2886
299,26,196,170,1131,2886
299,99,0,71,1131,2886
299,39,0,32,1131,2886
299,7,0,25,1131,2886
299,25,0,0,1131,2886
299,39,39,0,1131,2886
300,60,60,0,721,1098
300,94,116,22,721,1098
300,22,0,0,721,1098
300,65,79,14,721,1098
300,14,0,0,721,1098
300,29,84,55,721,1098
300,55,0,0,721,1098
300,63,75,12,721,1098
300,12,0,0,721,1098
300,39,39,0,721,1098
301,48,109,61,2928,2788
301,61,0,0,2928,2788
301,100,187,87,2928,2788
301,87,0,0,2928,2788
301,71,232,161,2928,2788
301,54,0,107,2928,2788
301,62,0,45,2928,2788
301,18,0,27,2928,2788
301,27,0,0,2928,2788
301,50,50,0,2928,2788
302,29,75,46,1284,1920
302,37,0,9,1284,1920
302,9,0,0,1284,1920
302,48,93,45,1284,1920
302,45,0,0,1284,1920
302,89,239,150,1284,1920
302,94,0,56,1284,1920
302,41,0,15,1284,1920
302,15,0,0,1284,1920
302,62,62,0,1284,1920
303,58,89,31,771,1328
303,24,0,7,771,1328
303,7,0,0,771,1328
303,91,118,27,771,1328
303,3,0,24,771,1328
303,24,0,0,771,1328
303,26,146,120,771,1328
303,72,0,48,771,1328
303,48,0,0,771,1328
303,82,82,0,771,1328
304,35,37,2,3105,2616
304,2,0,0,3105,2616
304,79,140,61,3105,2616
304,61,0,0,3105,2616
304,72,218,146,3105,2616
304,97,0,49,3105,2616
304,31,0,18,3105,2616
304,18,0,0,3105,2616
304,53,122,69,3105,2616
304,69,0,0,3105,2616
305,35,39,4,690,2040
305,4,0,0,690,2040
305,86,86,0,690,2040
305,98,173,75,690,2040
305,73,0,2,690,2040
305,2,0,0,690,2040
305,43,43,0,690,2040
305,0,0,0,690,2040
305,48,105,57,690,2040
305,57,0,0,690,2040
306,6,6,0,288,1379
306,27,27,0,288,1379
306,65,65,0,288,1379
306,64,64,0,288,1379
306,76,93,17,288,1379
306,17,0,0,288,1379
306,78,83,5,288,1379
306,5,0,0,288,1379
306,80,90,10,288,1379
306,10,0,0,288,1379
307,0,0,0,168,868
307,56,67,11,168,868
307,11,0,0,168,868
307,13,13,0,168,868
307,59,59,0,168,868
307,89,99,10,168,868
307,10,0,0,168,868
307,76,76,0,168,868
307,52,52,0,168,868
307,66,66,0,168,868
308,90,90,0,324,1204
308,82,82,0,324,1204
308,66,66,0,324,1204
308,50,50,0,324,1204
308,65,76,11,324,1204
308,11,0,0,324,1204
308,35,60,25,324,1204
308,25,0,0,324,1204
308,50,50,0,324,1204
308,0,0,0,324,1204
309,94,118,24,1269,1580
309,24,0,0,1269,1580
309,90,109,19,1269,1580
309,19,0,0,1269,1580
309,64,127,63,1269,1580
309,63,0,0,1269,1580
309,83,103,20,1269,1580
309,20,0,0,1269,1580
309,59,74,15,1269,1580
309,15,0,0,1269,1580
310,49,105,56,2387,3896
310,56,0,0,2387,3896
310,60,82,22,2387,3896
310,22,0,0,2387,3896
310,87,148,61,2387,3896
310,61,0,0,2387,3896
310,74,186,112,2387,3896
310,59,0,53,2387,3896
310,16,0,37,2387,3896
310,37,0,0,2387,3896
311,61,127,66,465,444
311,49,0,17,465,444
311,17,0,0,465,444
311,100,156,56,465,444
311,22,0,34,465,444
311,34,0,0,465,444
311,99,271,172,465,444
311,91,0,81,465,444
311,42,0,39,465,444
311,39,0,0,465,444
312,0,0,0,936,1125
312,44,44,0,936,1125
312,73,73,0,936,1125
312,69,105,36,936,1125
312,28,0,8,936,1125
312,8,0,0,936,1125
312,86,158,72,936,1125
312,71,0,1,936,1125
312,1,0,0,936,1125
312,27,27,0,936,1125
313,3,3,0,12,1610
313,44,44,0,12,1610
313,78,78,0,12,1610
313,0,0,0,12,1610
313,93,93,0,12,1610
313,51,51,0,12,1610
313,0,0,0,12,1610
313,63,63,0,12,1610
313,85,87,2,12,1610
313,2,0,0,12,1610
314,42,88,46,2702,3316
314,46,0,0,2702,3316
314,78,175,97,2702,3316
314,97,0,0,2702,3316
314,86,187,101,2702,3316
314,23,0,78,2702,3316
314,49,0,29,2702,3316
314,29,0,0,2702,3316
314,93,128,35,2702,3316
314,35,0,0,2702,3316
315,21,100,79,3168,2880
315,79,0,0,3168,2880
315,50,85,35,3168,2880
315,35,0,0,3168,2880
315,65,139,74,3168,2880
315,53,0,21,3168,2880
315,21,0,0,3168,2880
315,92,207,115,3168,2880
315,87,0,28,3168,2880
315,28,0,0,3168,2880
316,55,99,44,2208,2151
316,44,0,0,2208,2151
316,76,160,84,2208,2151
316,54,0,30,2208,2151
316,6,0,24,2208,2151
316,24,0,0,2208,2151
316,75,193,118,2208,2151
316,67,0,51,2208,2151
316,34,0,17,2208,2151
316,17,0,0,2208,2151
317,44,189,145,1228,1914
317,88,0,57,1228,1914
317,57,0,0,1228,1914
317,0,0,0,1228,1914
317,62,244,182,1228,1914
317,33,0,149,1228,1914
317,95,0,54,1228,1914
317,54,0,0,1228,1914
317,58,85,27,1228,1914
317,27,0,0,1228,1914
318,53,160,107,3410,2508
318,56,0,51,3410,2508
318,28,0,23,3410,2508
318,20,0,3,3410,2508
318,3,0,0,3410,2508
318,19,132,113,3410,2508
318,88,0,25,3410,2508
318,25,0,0,3410,2508
318,51,70,19,3410,2508
318,19,0,0,3410,2508
319,39,202,163,1200,1516
319,3,0,160,1200,1516
319,97,0,63,1200,1516
319,63,0,0,1200,1516
319,100,381,281,1200,1516
319,40,0,241,1200,1516
319,89,0,152,1200,1516
319,62,0,90,1200,1516
319,40,0,50,1200,1516
319,50,0,0,1200,1516
320,75,92,17,1530,2400
320,17,0,0,1530,2400
320,60,63,3,1530,2400
320,3,0,0,1530,2400
320,73,110,37,1530,2400
320,29,0,8,1530,2400
320,8,0,0,1530,2400
320,32,112,80,1530,2400
320,72,0,8,1530,2400
320,8,0,0,1530,2400
321,81,111,30,1938,1376
321,30,0,0,1938,1376
321,68,116,48,1938,1376
321,48,0,0,1938,1376
321,100,145,45,1938,1376
321,9,0,36,1938,1376
321,36,0,0,1938,1376
321,51,158,107,1938,1376
321,50,0,57,1938,1376
321,57,0,0,1938,1376
322,48,48,0,0,1150
322,26,26,0,0,1150
322,76,76,0,0,1150
322,89,89,0,0,1150
322,64,64,0,0,1150
322,67,67,0,0,1150
322,24,24,0,0,1150
322,79,79,0,0,1150
322,76,76,0,0,1150
322,52,52,0,0,1150
323,26,77,51,1744,2385
323,5,0,46,1744,2385
323,46,0,0,1744,2385
323,54,134,80,1744,2385
323,35,0,45,1744,2385
323,45,0,0,1744,2385
323,81,204,123,1744,2385
323,48,0,75,1744,2385
323,59,0,16,1744,2385
323,16,0,0,1744,2385
324,94,147,53,1804,2439
324,53,0,0,1804,2439
324,78,151,73,1804,2439
324,19,0,54,1804,2439
324,42,0,12,1804,2439
324,12,0,0,1804,2439
324,65,211,146,1804,2439
324,64,0,82,1804,2439
324,51,0,31,1804,2439
324,31,0,0,1804,2439
325,41,41,0,168,826
325,22,26,4,168,826
325,4,0,0,168,826
325,74,91,17,168,826
325,17,0,0,168,826
325,0,0,0,168,826
325,17,17,0,168,826
325,77,77,0,168,826
325,92,92,0,168,826
325,98,98,0,168,826
326,80,155,75,1740,1564
326,75,0,0,1740,1564
326,54,135,81,1740,1564
326,38,0,43,1740,1564
326,43,0,0,1740,1564
326,94,222,128,1740,1564
326,85,0,43,1740,1564
326,43,0,0,1740,1564
326,83,148,65,1740,1564
326,65,0,0,1740,1564
327,2,84,82,902,1413
327,82,0,0,902,1413
327,92,242,150,902,1413
327,82,0,68,902,1413
327,17,0,51,902,1413
327,33,0,18,902,1413
327,18,0,0,902,1413
327,92,141,49,902,1413
327,16,0,33,902,1413
327,33,0,0,902,1413
328,4,98,94,1160,2124
328,94,0,0,1160,2124
328,76,144,68,1160,2124
328,52,0,16,1160,2124
328,16,0,0,1160,2124
328,64,81,17,1160,2124
328,8,0,9,1160,2124
328,9,0,0,1160,2124
328,88,174,86,1160,2124
328,86,0,0,1160,2124
329,67,231,164,808,896
329,61,0,103,808,896
329,66,0,37,808,896
329,10,0,27,808,896
329,27,0,0,808,896
329,52,250,198,808,896
329,67,0,131,808,896
329,40,0,91,808,896
329,34,0,57,808,896
329,57,0,0,808,896
330,23,73,50,1400,3448
330,50,0,0,1400,3448
330,99,148,49,1400,3448
330,49,0,0,1400,3448
330,81,136,55,1400,3448
330,28,0,27,1400,3448
330,0,0,27,1400,3448
330,27,0,0,1400,3448
330,28,100,72,1400,3448
330,72,0,0,1400,3448
331,22,30,8,834,2372
331,8,0,0,834,2372
331,79,212,133,834,2372
331,89,0,44,834,2372
331,44,0,0,834,2372
331,77,230,153,834,2372
331,97,0,56,834,2372
331,56,0,0,834,2372
331,78,101,23,834,2372
331,23,0,0,834,2372
332,36,107,71,3180,3656
332,71,0,0,3180,3656
332,89,180,91,3180,3656
332,71,0,20,3180,3656
332,20,0,0,3180,3656
332,42,47,5,3180,3656
332,5,0,0,3180,3656
332,73,166,93,3180,3656
332,55,0,38,3180,3656
332,38,0,0,3180,3656
333,10,12,2,1390,1796
333,2,0,0,1390,1796
333,45,122,77,1390,1796
333,50,0,27,1390,1796
333,27,0,0,1390,1796
333,87,123,36,1390,1796
333,36,0,0,1390,1796
333,86,201,115,1390,1796
333,94,0,21,1390,1796
333,21,0,0,1390,1796
334,78,171,93,1910,1827
334,93,0,0,1910,1827
334,78,160,82,1910,1827
334,59,0,23,1910,1827
334,2,0,21,1910,1827
334,21,0,0,1910,1827
334,49,146,97,1910,1827
334,63,0,34,1910,1827
334,2,0,32,1910,1827
334,32,0,0,1910,1827
335,80,95,15,1120,2145
335,15,0,0,1120,2145
335,33,33,0,1120,2145
335,62,91,29,1120,2145
335,25,0,4,1120,2145
335,4,0,0,1120,2145
335,73,126,53,1120,2145
335,53,0,0,1120,2145
335,90,101,11,1120,2145
335,11,0,0,1120,2145
336,64,183,119,1488,1767
336,62,0,57,1488,1767
336,57,0,0,1488,1767
336,67,213,146,1488,1767
336,52,0,94,1488,1767
336,89,0,5,1488,1767
336,5,0,0,1488,1767
336,70,125,55,1488,1767
336,35,0,20,1488,1767
336,20,0,0,1488,1767
337,31,34,3,210,480
337,3,0,0,210,480
337,50,75,25,210,480
337,25,0,0,210,480
337,44,93,49,210,480
337,34,0,15,210,480
337,15,0,0,210,480
337,29,115,86,210,480
337,54,0,32,210,480
337,32,0,0,210,480
338,81,169,88,522,1968
338,1,0,87,522,1968
338,61,0,26,522,1968
338,2,0,24,522,1968
338,24,0,0,522,1968
338,72,189,117,522,1968
338,29,0,88,522,1968
338,36,0,52,522,1968
338,12,0,40,522,1968
338,40,0,0,522,1968
339,76,194,118,674,736
339,3,0,115,674,736
339,23,0,92,674,736
339,46,0,46,674,736
339,29,0,17,674,736
339,17,0,0,674,736
339,66,222,156,674,736
339,73,0,83,674,736
339,36,0,47,674,736
339,47,0,0,674,736
340,96,114,18,198,1252
340,18,0,0,198,1252
340,93,113,20,198,1252
340,20,0,0,198,1252
340,89,132,43,198,1252
340,6,0,37,198,1252
340,37,0,0,198,1252
340,95,168,73,198,1252
340,66,0,7,198,1252
340,7,0,0,198,1252
341,8,48,40,2484,2020
341,40,0,0,2484,2020
341,72,244,172,2484,2020
341,93,0,79,2484,2020
341,54,0,25,2484,2020
341,25,0,0,2484,2020
341,29,127,98,2484,2020
341,98,0,0,2484,2020
341,0,0,0,2484,2020
341,63,63,0,2484,2020
342,69,255,186,804,1209
342,57,0,129,804,1209
342,90,0,39,804,1209
342,39,0,0,804,1209
342,59,245,186,804,1209
342,80,0,106,804,1209
342,6,0,100,804,1209
342,42,0,58,804,1209
342,58,0,0,804,1209
342,64,64,0,804,1209
343,23,110,87,1673,2425
343,69,0,18,1673,2425
343,18,0,0,1673,2425
343,79,80,1,1673,2425
343,1,0,0,1673,2425
343,48,84,36,1673,2425
343,36,0,0,1673,2425
343,79,176,97,1673,2425
343,97,0,0,1673,2425
343,81,81,0,1673,2425
344,58,79,21,1640,1896
344,21,0,0,1640,1896
344,69,69,0,1640,1896
344,77,100,23,1640,1896
344,23,0,0,1640,1896
344,80,80,0,1640,1896
344,85,122,37,1640,1896
344,37,0,0,1640,1896
344,66,149,83,1640,1896
344,83,0,0,1640,1896
345,99,146,47,1066,680
345,47,0,0,1066,680
345,51,140,89,1066,680
345,89,0,0,1066,680
345,100,293,193,1066,680
345,86,0,107,1066,680
345,40,0,67,1066,680
345,37,0,30,1066,680
345,30,0,0,1066,680
345,97,97,0,1066,680
346,27,160,133,2320,2259
346,86,0,47,2320,2259
346,38,0,9,2320,2259
346,9,0,0,2320,2259
346,32,141,109,2320,2259
346,6,0,103,2320,2259
346,59,0,44,2320,2259
346,44,0,0,2320,2259
346,88,107,19,2320,2259
346,19,0,0,2320,2259
347,67,127,60,506,800
347,60,0,0,506,800
347,77,167,90,506,800
347,73,0,17,506,800
347,17,0,0,506,800
347,58,223,165,506,800
347,47,0,118,506,800
347,62,0,56,506,800
347,56,0,0,506,800
347,51,51,0,506,800
348,39,121,82,2907,4760
348,82,0,0,2907,4760
348,67,75,8,2907,4760
348,8,0,0,2907,4760
348,69,134,65,2907,4760
348,65,0,0,2907,4760
348,80,199,119,2907,4760
348,70,0,49,2907,4760
348,49,0,0,2907,4760
348,92,92,0,2907,4760
349,66,73,7,1233,2670
349,7,0,0,1233,2670
349,32,37,5,1233,2670
349,5,0,0,1233,2670
349,92,96,4,1233,2670
349,4,0,0,1233,2670
349,50,120,70,1233,2670
349,70,0,0,1233,2670
349,79,130,51,1233,2670
349,51,0,0,1233,2670
350,84,167,83,1685,2394
350,34,0,49,1685,2394
350,46,0,3,1685,2394
350,3,0,0,1685,2394
350,59,162,103,1685,2394
350,84,0,19,1685,2394
350,6,0,13,1685,2394
350,13,0,0,1685,2394
350,45,112,67,1685,2394
350,67,0,0,1685,2394
351,14,51,37,2512,3992
351,37,0,0,2512,3992
351,100,120,20,2512,3992
351,20,0,0,2512,3992
351,48,177,129,2512,3992
351,41,0,88,2512,3992
351,53,0,35,2512,3992
351,35,0,0,2512,3992
351,49,54,5,2512,3992
351,5,0,0,2512,3992
352,56,70,14,229,852
352,14,0,0,229,852
352,57,135,78,229,852
352,78,0,0,229,852
352,86,129,43,229,852
352,30,0,13,229,852
352,13,0,0,229,852
352,94,139,45,229,852
352,9,0,36,229,852
352,36,0,0,229,852
353,87,87,0,261,2889
353,59,59,0,261,2889
353,63,63,0,261,2889
