test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
1,93,146,53,2989,4320
1,53,0,0,2989,4320
1,50,96,46,2989,4320
1,35,0,11,2989,4320
1,11,0,0,2989,4320
1,87,87,0,2989,4320
1,0,0,0,2989,4320
1,41,95,54,2989,4320
1,54,0,0,2989,4320
1,69,159,90,2989,4320
1,68,0,22,2989,4320
1,22,0,0,2989,4320
1,42,99,57,2989,4320
1,57,0,0,2989,4320
1,85,143,58,2989,4320
1,58,0,0,2989,4320
1,86,111,25,2989,4320
1,25,0,0,2989,4320
1,37,48,11,2989,4320
1,11,0,0,2989,4320
2,3,3,0,546,3488
2,47,47,0,546,3488
2,74,74,0,546,3488
2,35,35,0,546,3488
2,37,37,0,546,3488
2,79,79,0,546,3488
2,36,59,23,546,3488
2,23,0,0,546,3488
2,52,52,0,546,3488
2,77,77,0,546,3488
2,54,54,0,546,3488
2,79,79,0,546,3488
2,35,35,0,546,3488
2,84,98,14,546,3488
2,14,0,0,546,3488
2,89,89,0,546,3488
2,46,79,33,546,3488
2,25,0,8,546,3488
2,8,0,0,546,3488
2,93,93,0,546,3488
3,48,134,86,2511,7000
3,67,0,19,2511,7000
3,19,0,0,2511,7000
3,48,76,28,2511,7000
3,15,0,13,2511,7000
3,13,0,0,2511,7000
3,41,41,0,2511,7000
3,100,100,0,2511,7000
3,86,86,0,2511,7000
3,100,120,20,2511,7000
3,20,0,0,2511,7000
3,35,94,59,2511,7000
3,58,0,1,2511,7000
3,1,0,0,2511,7000
3,75,75,0,2511,7000
3,87,96,9,2511,7000
3,1,0,8,2511,7000
3,8,0,0,2511,7000
3,63,99,36,2511,7000
3,36,0,0,2511,7000
4,91,91,0,150,1904
4,65,65,0,150,1904
4,25,25,0,150,1904
4,76,92,16,150,1904
4,16,0,0,150,1904
4,42,42,0,150,1904
4,64,64,0,150,1904
4,22,22,0,150,1904
4,36,36,0,150,1904
4,0,0,0,150,1904
4,77,77,0,150,1904
4,26,26,0,150,1904
4,89,89,0,150,1904
4,37,40,3,150,1904
4,3,0,0,150,1904
4,40,40,0,150,1904
4,73,73,0,150,1904
4,21,27,6,150,1904
4,6,0,0,150,1904
4,87,87,0,150,1904
5,22,67,45,2525,5216
5,44,0,1,2525,5216
5,1,0,0,2525,5216
5,59,79,20,2525,5216
5,20,0,0,2525,5216
5,85,170,85,2525,5216
5,85,0,0,2525,5216
5,83,88,5,2525,5216
5,4,0,1,2525,5216
5,1,0,0,2525,5216
5,76,165,89,2525,5216
5,72,0,17,2525,5216
5,17,0,0,2525,5216
5,40,197,157,2525,5216
5,98,0,59,2525,5216
5,43,0,16,2525,5216
5,16,0,0,2525,5216
5,19,29,10,2525,5216
5,10,0,0,2525,5216
5,88,88,0,2525,5216
6,96,142,46,4304,7832
6,46,0,0,4304,7832
6,63,113,50,4304,7832
6,50,0,0,4304,7832
6,83,202,119,4304,7832
6,97,0,22,4304,7832
6,22,0,0,4304,7832
6,97,117,20,4304,7832
6,20,0,0,4304,7832
6,66,162,96,4304,7832
6,96,0,0,4304,7832
6,0,0,0,4304,7832
6,72,90,18,4304,7832
6,6,0,12,4304,7832
6,12,0,0,4304,7832
6,88,163,75,4304,7832
6,75,0,0,4304,7832
6,84,157,73,4304,7832
6,66,0,7,4304,7832
6,7,0,0,4304,7832
7,47,192,145,2088,2850
7,63,0,82,2088,2850
7,31,0,51,2088,2850
7,18,0,33,2088,2850
7,19,0,14,2088,2850
7,14,0,0,2088,2850
7,91,223,132,2088,2850
7,71,0,61,2088,2850
7,61,0,0,2088,2850
7,86,147,61,2088,2850
7,26,0,35,2088,2850
7,35,0,0,2088,2850
7,61,95,34,2088,2850
7,34,0,0,2088,2850
7,91,253,162,2088,2850
7,94,0,68,2088,2850
7,68,0,0,2088,2850
7,71,187,116,2088,2850
7,66,0,50,2088,2850
7,50,0,0,2088,2850
8,69,69,0,405,5552
8,92,92,0,405,5552
8,73,73,0,405,5552
8,39,46,7,405,5552
8,7,0,0,405,5552
8,70,70,0,405,5552
8,85,85,0,405,5552
8,73,73,0,405,5552
8,79,79,0,405,5552
8,86,100,14,405,5552
8,14,0,0,405,5552
8,14,29,15,405,5552
8,6,0,9,405,5552
8,9,0,0,405,5552
8,62,62,0,405,5552
8,71,71,0,405,5552
8,80,80,0,405,5552
8,43,43,0,405,5552
8,96,96,0,405,5552
8,49,49,0,405,5552
9,25,25,0,1950,3830
9,82,91,9,1950,3830
9,9,0,0,1950,3830
9,54,121,67,1950,3830
9,67,0,0,1950,3830
9,45,123,78,1950,3830
9,61,0,17,1950,3830
9,17,0,0,1950,3830
9,73,110,37,1950,3830
9,13,0,24,1950,3830
9,24,0,0,1950,3830
9,66,91,25,1950,3830
9,25,0,0,1950,3830
9,52,92,40,1950,3830
9,40,0,0,1950,3830
9,54,115,61,1950,3830
9,61,0,0,1950,3830
9,100,100,0,1950,3830
9,94,126,32,1950,3830
9,32,0,0,1950,3830
10,54,122,68,1244,2945
10,15,0,53,1244,2945
10,14,0,39,1244,2945
10,17,0,22,1244,2945
10,12,0,10,1244,2945
10,10,0,0,1244,2945
10,90,256,166,1244,2945
10,59,0,107,1244,2945
10,0,0,107,1244,2945
10,70,0,37,1244,2945
10,37,0,0,1244,2945
10,77,240,163,1244,2945
10,11,0,152,1244,2945
10,91,0,61,1244,2945
10,61,0,0,1244,2945
10,85,249,164,1244,2945
10,87,0,77,1244,2945
10,59,0,18,1244,2945
10,18,0,0,1244,2945
10,79,79,0,1244,2945
11,64,102,38,3101,5544
11,26,0,12,3101,5544
11,12,0,0,3101,5544
11,98,98,0,3101,5544
11,95,112,17,3101,5544
11,15,0,2,3101,5544
11,2,0,0,3101,5544
11,71,135,64,3101,5544
11,64,0,0,3101,5544
11,49,117,68,3101,5544
11,68,0,0,3101,5544
11,98,156,58,3101,5544
11,48,0,10,3101,5544
11,10,0,0,3101,5544
11,34,88,54,3101,5544
11,54,0,0,3101,5544
11,60,153,93,3101,5544
11,66,0,27,3101,5544
11,27,0,0,3101,5544
11,35,35,0,3101,5544
12,37,111,74,3384,7160
12,63,0,11,3384,7160
12,0,0,11,3384,7160
12,11,0,0,3384,7160
12,21,114,93,3384,7160
12,93,0,0,3384,7160
12,100,124,24,3384,7160
12,24,0,0,3384,7160
12,78,127,49,3384,7160
12,49,0,0,3384,7160
12,65,151,86,3384,7160
12,86,0,0,3384,7160
12,85,200,115,3384,7160
12,95,0,20,3384,7160
12,20,0,0,3384,7160
12,93,127,34,3384,7160
12,10,0,24,3384,7160
12,1,0,23,3384,7160
12,23,0,0,3384,7160
12,89,89,0,3384,7160
13,59,60,1,2295,5885
13,1,0,0,2295,5885
13,94,94,0,2295,5885
13,98,137,39,2295,5885
13,39,0,0,2295,5885
13,22,51,29,2295,5885
13,29,0,0,2295,5885
13,22,22,0,2295,5885
13,64,64,0,2295,5885
13,85,126,41,2295,5885
13,38,0,3,2295,5885
13,3,0,0,2295,5885
13,12,62,50,2295,5885
13,50,0,0,2295,5885
13,62,109,47,2295,5885
13,47,0,0,2295,5885
13,45,59,14,2295,5885
13,14,0,0,2295,5885
13,50,81,31,2295,5885
13,31,0,0,2295,5885
14,99,174,75,5010,9870
14,75,0,0,5010,9870
14,73,106,33,5010,9870
14,11,0,22,5010,9870
14,22,0,0,5010,9870
14,36,99,63,5010,9870
14,63,0,0,5010,9870
14,64,64,0,5010,9870
14,100,222,122,5010,9870
14,98,0,24,5010,9870
14,24,0,0,5010,9870
14,75,91,16,5010,9870
14,16,0,0,5010,9870
14,95,161,66,5010,9870
14,66,0,0,5010,9870
14,39,78,39,5010,9870
14,39,0,0,5010,9870
14,78,119,41,5010,9870
14,41,0,0,5010,9870
14,88,88,0,5010,9870
15,55,109,54,2464,4635
15,54,0,0,2464,4635
15,63,130,67,2464,4635
15,67,0,0,2464,4635
15,100,194,94,2464,4635
15,94,0,0,2464,4635
15,58,148,90,2464,4635
15,90,0,0,2464,4635
15,90,100,10,2464,4635
15,10,0,0,2464,4635
15,80,90,10,2464,4635
15,10,0,0,2464,4635
15,83,208,125,2464,4635
15,91,0,34,2464,4635
15,34,0,0,2464,4635
15,74,166,92,2464,4635
15,92,0,0,2464,4635
15,92,131,39,2464,4635
15,38,0,1,2464,4635
15,1,0,0,2464,4635
16,66,152,86,1731,4240
16,86,0,0,1731,4240
16,76,90,14,1731,4240
16,14,0,0,1731,4240
16,73,156,83,1731,4240
16,83,0,0,1731,4240
16,63,149,86,1731,4240
16,72,0,14,1731,4240
16,14,0,0,1731,4240
16,100,192,92,1731,4240
16,92,0,0,1731,4240
16,93,167,74,1731,4240
16,62,0,12,1731,4240
16,12,0,0,1731,4240
16,35,53,18,1731,4240
16,18,0,0,1731,4240
16,96,169,73,1731,4240
16,54,0,19,1731,4240
16,13,0,6,1731,4240
16,6,0,0,1731,4240
17,96,96,0,413,2805
17,75,75,0,413,2805
17,85,85,0,413,2805
17,92,92,0,413,2805
17,68,70,2,413,2805
17,2,0,0,413,2805
17,40,40,0,413,2805
17,44,44,0,413,2805
17,67,76,9,413,2805
17,9,0,0,413,2805
17,45,45,0,413,2805
17,56,56,0,413,2805
17,35,35,0,413,2805
17,68,68,0,413,2805
17,71,93,22,413,2805
17,22,0,0,413,2805
17,38,57,19,413,2805
17,19,0,0,413,2805
17,38,45,7,413,2805
17,7,0,0,413,2805
18,4,268,264,2134,3204
18,79,0,185,2134,3204
18,63,0,122,2134,3204
18,17,0,105,2134,3204
18,73,0,32,2134,3204
18,32,0,0,2134,3204
18,93,374,281,2134,3204
18,62,0,219,2134,3204
18,35,0,184,2134,3204
18,63,0,121,2134,3204
18,76,0,45,2134,3204
18,21,0,24,2134,3204
18,24,0,0,2134,3204
18,45,252,207,2134,3204
18,83,0,124,2134,3204
18,30,0,94,2134,3204
18,21,0,73,2134,3204
18,73,0,0,2134,3204
18,82,136,54,2134,3204
18,54,0,0,2134,3204
19,2,26,24,849,1892
19,18,0,6,849,1892
19,6,0,0,849,1892
19,39,79,40,849,1892
19,40,0,0,849,1892
19,62,62,0,849,1892
19,66,66,0,849,1892
19,83,138,55,849,1892
19,55,0,0,849,1892
19,45,66,21,849,1892
19,21,0,0,849,1892
