test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
1,93,93,0,12341,2880
1,53,103,50,12341,2880
1,50,0,0,12341,2880
1,35,133,98,12341,2880
1,11,0,87,12341,2880
1,87,0,0,12341,2880
1,0,0,0,12341,2880
1,41,232,191,12341,2880
1,54,0,137,12341,2880
1,69,0,68,12341,2880
1,68,0,0,12341,2880
1,22,350,328,12341,2880
1,42,0,286,12341,2880
1,57,0,229,12341,2880
1,85,0,144,12341,2880
1,58,0,86,12341,2880
1,86,0,0,12341,2880
1,25,73,48,12341,2880
1,37,0,11,12341,2880
1,11,0,0,12341,2880
2,3,50,47,8799,1526
2,47,0,0,8799,1526
2,74,109,35,8799,1526
2,35,0,0,8799,1526
2,37,116,79,8799,1526
2,79,0,0,8799,1526
2,36,111,75,8799,1526
2,23,0,52,8799,1526
2,52,0,0,8799,1526
2,77,210,133,8799,1526
2,54,0,79,8799,1526
2,79,0,0,8799,1526
2,35,268,233,8799,1526
2,84,0,149,8799,1526
2,14,0,135,8799,1526
2,89,0,46,8799,1526
2,46,0,0,8799,1526
2,25,126,101,8799,1526
2,8,0,93,8799,1526
2,93,0,0,8799,1526
3,48,115,67,13113,3500
3,67,0,0,13113,3500
3,19,82,63,13113,3500
3,48,0,15,13113,3500
3,15,0,0,13113,3500
3,13,240,227,13113,3500
3,41,0,186,13113,3500
3,100,0,86,13113,3500
3,86,0,0,13113,3500
3,100,214,114,13113,3500
3,20,0,94,13113,3500
3,35,0,59,13113,3500
3,58,0,1,13113,3500
3,1,0,0,13113,3500
3,75,270,195,13113,3500
3,87,0,108,13113,3500
3,1,0,107,13113,3500
3,8,0,99,13113,3500
3,63,0,36,13113,3500
3,36,0,0,13113,3500
4,91,91,0,3042,1309
4,65,65,0,3042,1309
4,25,25,0,3042,1309
4,76,76,0,3042,1309
4,16,58,42,3042,1309
4,42,0,0,3042,1309
4,64,64,0,3042,1309
4,22,58,36,3042,1309
4,36,0,0,3042,1309
4,0,0,0,3042,1309
4,77,103,26,3042,1309
4,26,0,0,3042,1309
4,89,126,37,3042,1309
4,37,0,0,3042,1309
4,3,116,113,3042,1309
4,40,0,73,3042,1309
4,73,0,0,3042,1309
4,21,114,93,3042,1309
4,6,0,87,3042,1309
4,87,0,0,3042,1309
5,22,67,45,6850,3260
5,44,0,1,6850,3260
5,1,0,0,6850,3260
5,59,164,105,6850,3260
5,20,0,85,6850,3260
5,85,0,0,6850,3260
5,85,172,87,6850,3260
5,83,0,4,6850,3260
5,4,0,0,6850,3260
5,1,206,205,6850,3260
5,76,0,129,6850,3260
5,72,0,57,6850,3260
5,17,0,40,6850,3260
5,40,0,0,6850,3260
5,98,274,176,6850,3260
5,43,0,133,6850,3260
5,16,0,117,6850,3260
5,19,0,98,6850,3260
5,10,0,88,6850,3260
5,88,0,0,6850,3260
6,96,142,46,9616,6853
6,46,0,0,9616,6853
6,63,113,50,9616,6853
6,50,0,0,9616,6853
6,83,180,97,9616,6853
6,97,0,0,9616,6853
6,22,205,183,9616,6853
6,97,0,86,9616,6853
6,20,0,66,9616,6853
6,66,0,0,9616,6853
6,96,96,0,9616,6853
6,0,0,0,9616,6853
6,72,253,181,9616,6853
6,6,0,175,9616,6853
6,12,0,163,9616,6853
6,88,0,75,9616,6853
6,75,0,0,9616,6853
6,84,157,73,9616,6853
6,66,0,7,9616,6853
6,7,0,0,9616,6853
7,47,141,94,4686,1900
7,63,0,31,4686,1900
7,31,0,0,4686,1900
7,18,213,195,4686,1900
7,19,0,176,4686,1900
7,14,0,162,4686,1900
7,91,0,71,4686,1900
7,71,0,0,4686,1900
7,61,303,242,4686,1900
7,86,0,156,4686,1900
7,26,0,130,4686,1900
7,35,0,95,4686,1900
7,61,0,34,4686,1900
7,34,0,0,4686,1900
7,91,440,349,4686,1900
7,94,0,255,4686,1900
7,68,0,187,4686,1900
7,71,0,116,4686,1900
7,66,0,50,4686,1900
7,50,0,0,4686,1900
8,69,69,0,11403,3123
8,92,92,0,11403,3123
8,73,73,0,11403,3123
8,39,39,0,11403,3123
8,7,77,70,11403,3123
8,70,0,0,11403,3123
8,85,158,73,11403,3123
8,73,0,0,11403,3123
8,79,165,86,11403,3123
8,86,0,0,11403,3123
8,14,176,162,11403,3123
8,14,0,148,11403,3123
8,6,0,142,11403,3123
8,9,0,133,11403,3123
8,62,0,71,11403,3123
8,71,0,0,11403,3123
8,80,268,188,11403,3123
8,43,0,145,11403,3123
8,96,0,49,11403,3123
8,49,0,0,11403,3123
9,25,107,82,9470,1915
9,82,0,0,9470,1915
9,9,130,121,9470,1915
9,54,0,67,9470,1915
9,67,0,0,9470,1915
9,45,196,151,9470,1915
9,61,0,90,9470,1915
9,17,0,73,9470,1915
9,73,0,0,9470,1915
9,13,220,207,9470,1915
9,24,0,183,9470,1915
9,66,0,117,9470,1915
9,25,0,92,9470,1915
9,52,0,40,9470,1915
9,40,0,0,9470,1915
9,54,341,287,9470,1915
9,61,0,226,9470,1915
9,100,0,126,9470,1915
9,94,0,32,9470,1915
9,32,0,0,9470,1915
10,54,212,158,2467,2356
10,15,0,143,2467,2356
10,14,0,129,2467,2356
10,17,0,112,2467,2356
10,12,0,100,2467,2356
10,10,0,90,2467,2356
10,90,0,0,2467,2356
10,59,59,0,2467,2356
10,0,0,0,2467,2356
10,70,432,362,2467,2356
10,37,0,325,2467,2356
10,77,0,248,2467,2356
10,11,0,237,2467,2356
10,91,0,146,2467,2356
10,61,0,85,2467,2356
10,85,0,0,2467,2356
10,87,243,156,2467,2356
10,59,0,97,2467,2356
10,18,0,79,2467,2356
10,79,0,0,2467,2356
11,64,90,26,8540,4312
11,26,0,0,8540,4312
11,12,110,98,8540,4312
11,98,0,0,8540,4312
11,95,112,17,8540,4312
11,15,0,2,8540,4312
11,2,0,0,8540,4312
11,71,184,113,8540,4312
11,64,0,49,8540,4312
11,49,0,0,8540,4312
11,68,214,146,8540,4312
11,98,0,48,8540,4312
11,48,0,0,8540,4312
11,10,251,241,8540,4312
11,34,0,207,8540,4312
11,54,0,153,8540,4312
11,60,0,93,8540,4312
11,66,0,27,8540,4312
11,27,0,0,8540,4312
11,35,35,0,8540,4312
12,37,100,63,11292,4475
12,63,0,0,11292,4475
12,0,0,0,11292,4475
12,11,225,214,11292,4475
12,21,0,193,11292,4475
12,93,0,100,11292,4475
12,100,0,0,11292,4475
12,24,302,278,11292,4475
12,78,0,200,11292,4475
12,49,0,151,11292,4475
12,65,0,86,11292,4475
12,86,0,0,11292,4475
12,85,327,242,11292,4475
12,95,0,147,11292,4475
12,20,0,127,11292,4475
12,93,0,34,11292,4475
12,10,0,24,11292,4475
12,1,0,23,11292,4475
12,23,0,0,11292,4475
12,89,89,0,11292,4475
13,59,60,1,6651,4280
13,1,0,0,6651,4280
13,94,94,0,6651,4280
13,98,98,0,6651,4280
13,39,61,22,6651,4280
13,22,0,0,6651,4280
13,29,115,86,6651,4280
13,22,0,64,6651,4280
13,64,0,0,6651,4280
13,85,126,41,6651,4280
13,38,0,3,6651,4280
13,3,0,0,6651,4280
13,12,171,159,6651,4280
13,50,0,109,6651,4280
13,62,0,47,6651,4280
13,47,0,0,6651,4280
13,45,140,95,6651,4280
13,14,0,81,6651,4280
13,50,0,31,6651,4280
13,31,0,0,6651,4280
14,99,99,0,19270,5922
14,75,148,73,19270,5922
14,73,0,0,19270,5922
14,11,132,121,19270,5922
14,22,0,99,19270,5922
14,36,0,63,19270,5922
14,63,0,0,19270,5922
14,64,262,198,19270,5922
14,100,0,98,19270,5922
14,98,0,0,19270,5922
14,24,315,291,19270,5922
14,75,0,216,19270,5922
14,16,0,200,19270,5922
14,95,0,105,19270,5922
14,66,0,39,19270,5922
14,39,0,0,19270,5922
14,39,246,207,19270,5922
14,78,0,129,19270,5922
14,41,0,88,19270,5922
14,88,0,0,19270,5922
15,55,109,54,7556,3090
15,54,0,0,7556,3090
15,63,130,67,7556,3090
15,67,0,0,7556,3090
15,100,194,94,7556,3090
15,94,0,0,7556,3090
15,58,238,180,7556,3090
15,90,0,90,7556,3090
15,90,0,0,7556,3090
15,10,274,264,7556,3090
15,80,0,184,7556,3090
15,10,0,174,7556,3090
15,83,0,91,7556,3090
15,91,0,0,7556,3090
15,34,331,297,7556,3090
15,74,0,223,7556,3090
15,92,0,131,7556,3090
15,92,0,39,7556,3090
15,38,0,1,7556,3090
15,1,0,0,7556,3090
16,66,152,86,5778,2650
16,86,0,0,5778,2650
16,76,163,87,5778,2650
16,14,0,73,5778,2650
16,73,0,0,5778,2650
16,83,218,135,5778,2650
16,63,0,72,5778,2650
16,72,0,0,5778,2650
16,14,299,285,5778,2650
16,100,0,185,5778,2650
16,92,0,93,5778,2650
16,93,0,0,5778,2650
16,62,296,234,5778,2650
16,12,0,222,5778,2650
16,35,0,187,5778,2650
16,18,0,169,5778,2650
16,96,0,73,5778,2650
16,54,0,19,5778,2650
16,13,0,6,5778,2650
16,6,0,0,5778,2650
17,96,96,0,4844,1870
17,75,75,0,4844,1870
17,85,85,0,4844,1870
17,92,92,0,4844,1870
17,68,68,0,4844,1870
17,2,42,40,4844,1870
17,40,0,0,4844,1870
17,44,111,67,4844,1870
17,67,0,0,4844,1870
17,9,110,101,4844,1870
17,45,0,56,4844,1870
17,56,0,0,4844,1870
17,35,174,139,4844,1870
17,68,0,71,4844,1870
17,71,0,0,4844,1870
17,22,124,102,4844,1870
17,38,0,64,4844,1870
17,19,0,45,4844,1870
17,38,0,7,4844,1870
17,7,0,0,4844,1870
18,4,268,264,2814,2403
18,79,0,185,2814,2403
18,63,0,122,2814,2403
18,17,0,105,2814,2403
18,73,0,32,2814,2403
18,32,0,0,2814,2403
18,93,374,281,2814,2403
18,62,0,219,2814,2403
18,35,0,184,2814,2403
18,63,0,121,2814,2403
18,76,0,45,2814,2403
18,21,0,24,2814,2403
18,24,0,0,2814,2403
18,45,388,343,2814,2403
18,83,0,260,2814,2403
18,30,0,230,2814,2403
18,21,0,209,2814,2403
18,73,0,136,2814,2403
18,82,0,54,2814,2403
18,54,0,0,2814,2403
19,2,65,63,4611,860
19,18,0,45,4611,860
19,6,0,39,4611,860
19,39,0,0,4611,860
19,40,168,128,4611,860
