test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
1,81,81,0,0,534
1,49,49,0,0,1068
1,97,97,0,0,1602
1,40,40,0,0,2136
1,1,1,0,0,2670
1,55,55,0,0,3204
1,87,87,0,0,3738
1,46,46,0,0,4272
1,82,82,0,0,4806
1,77,77,0,0,5340
2,42,42,0,0,947
2,40,40,0,0,1894
2,74,74,0,0,2841
2,13,13,0,0,3788
2,64,64,0,0,4735
2,1,1,0,0,5682
2,84,84,0,0,6629
2,27,27,0,0,7576
2,98,98,0,0,8523
2,74,74,0,0,9470
3,81,81,0,0,846
3,55,55,0,0,1692
3,0,0,0,0,1692
3,16,16,0,0,2538
3,21,21,0,0,3384
3,8,8,0,0,4230
3,10,10,0,0,5076
3,24,24,0,0,5922
3,94,94,0,0,6768
3,50,50,0,0,7614
4,44,44,0,0,769
4,30,30,0,0,1538
4,76,76,0,0,2307
4,89,89,0,0,3076
4,93,93,0,0,3845
4,56,56,0,0,4614
4,15,15,0,0,5383
4,66,66,0,0,6152
4,35,35,0,0,6921
4,16,16,0,0,7690
5,21,21,0,0,412
5,13,13,0,0,824
5,11,11,0,0,1236
5,64,64,0,0,1648
5,33,33,0,0,2060
5,57,57,0,0,2472
5,15,15,0,0,2884
5,26,26,0,0,3296
5,23,23,0,0,3708
5,36,36,0,0,4120
6,42,42,0,0,234
6,6,6,0,0,468
6,2,2,0,0,702
6,32,32,0,0,936
6,88,88,0,0,1170
6,80,80,0,0,1404
6,3,3,0,0,1638
6,83,83,0,0,1872
6,88,88,0,0,2106
6,93,93,0,0,2340
7,23,23,0,0,543
7,24,24,0,0,1086
7,86,86,0,0,1629
7,83,83,0,0,2172
7,91,91,0,0,2715
7,56,56,0,0,3258
7,22,22,0,0,3801
7,46,46,0,0,4344
7,67,67,0,0,4887
7,52,52,0,0,5430
8,14,14,0,0,331
8,7,7,0,0,662
8,23,23,0,0,993
8,1,1,0,0,1324
8,42,42,0,0,1655
8,22,22,0,0,1986
8,52,52,0,0,2317
8,22,22,0,0,2648
8,13,13,0,0,2979
8,83,83,0,0,3310
9,86,86,0,0,341
9,81,81,0,0,682
9,94,94,0,0,1023
9,3,3,0,0,1364
9,3,3,0,0,1705
9,88,88,0,0,2046
9,61,61,0,0,2387
9,16,16,0,0,2728
9,57,57,0,0,3069
9,25,25,0,0,3410
10,94,94,0,0,111
10,81,81,0,0,222
10,40,40,0,0,333
10,58,58,0,0,444
10,89,89,0,0,555
10,44,44,0,0,666
10,36,36,0,0,777
10,63,63,0,0,888
10,60,60,0,0,999
10,31,31,0,0,1110
11,20,20,0,0,365
11,16,16,0,0,730
11,58,58,0,0,1095
11,88,88,0,0,1460
11,87,87,0,0,1825
11,40,40,0,0,2190
11,100,100,0,0,2555
11,40,40,0,0,2920
11,95,95,0,0,3285
11,98,98,0,0,3650
12,15,15,0,0,218
12,68,68,0,0,436
12,66,66,0,0,654
12,62,62,0,0,872
12,3,3,0,0,1090
12,75,75,0,0,1308
12,32,32,0,0,1526
12,34,34,0,0,1744
12,40,40,0,0,1962
12,100,100,0,0,2180
13,6,6,0,0,311
13,29,29,0,0,622
13,12,12,0,0,933
13,84,84,0,0,1244
13,39,39,0,0,1555
13,55,55,0,0,1866
13,5,5,0,0,2177
13,55,55,0,0,2488
13,75,75,0,0,2799
13,3,3,0,0,3110
14,9,9,0,0,264
14,29,29,0,0,528
14,34,34,0,0,792
14,98,98,0,0,1056
14,59,59,0,0,1320
14,41,41,0,0,1584
14,17,17,0,0,1848
14,89,89,0,0,2112
14,13,13,0,0,2376
14,83,83,0,0,2640
15,55,55,0,0,868
15,27,27,0,0,1736
15,85,85,0,0,2604
15,72,72,0,0,3472
15,85,85,0,0,4340
15,73,73,0,0,5208
15,51,51,0,0,6076
15,86,86,0,0,6944
15,62,62,0,0,7812
15,62,62,0,0,8680
16,11,11,0,0,915
16,6,6,0,0,1830
16,79,79,0,0,2745
16,45,45,0,0,3660
16,99,99,0,0,4575
16,82,82,0,0,5490
16,14,14,0,0,6405
16,58,58,0,0,7320
16,18,18,0,0,8235
16,32,32,0,0,9150
17,88,88,0,0,585
17,98,98,0,0,1170
17,37,37,0,0,1755
17,54,54,0,0,2340
17,11,11,0,0,2925
17,97,97,0,0,3510
17,40,40,0,0,4095
17,27,27,0,0,4680
17,73,73,0,0,5265
17,42,42,0,0,5850
18,70,70,0,0,438
18,30,30,0,0,876
18,43,43,0,0,1314
18,66,66,0,0,1752
18,97,97,0,0,2190
18,4,4,0,0,2628
18,5,5,0,0,3066
18,62,62,0,0,3504
18,9,9,0,0,3942
18,66,66,0,0,4380
19,83,83,0,0,356
19,10,10,0,0,712
19,71,71,0,0,1068
19,81,81,0,0,1424
19,13,13,0,0,1780
19,97,97,0,0,2136
19,27,27,0,0,2492
19,72,72,0,0,2848
19,99,99,0,0,3204
19,30,30,0,0,3560
20,11,11,0,0,820
20,34,34,0,0,1640
20,35,35,0,0,2460
20,78,78,0,0,3280
20,31,31,0,0,4100
20,65,65,0,0,4920
20,69,69,0,0,5740
20,55,55,0,0,6560
20,91,91,0,0,7380
20,58,58,0,0,8200
21,55,55,0,0,156
21,40,40,0,0,312
21,90,90,0,0,468
21,53,53,0,0,624
21,56,56,0,0,780
21,2,2,0,0,936
21,77,77,0,0,1092
21,15,15,0,0,1248
21,83,83,0,0,1404
21,15,15,0,0,1560
22,3,3,0,0,588
22,77,77,0,0,1176
22,7,7,0,0,1764
22,66,66,0,0,2352
22,50,50,0,0,2940
22,12,12,0,0,3528
22,91,91,0,0,4116
22,86,86,0,0,4704
22,74,74,0,0,5292
22,7,7,0,0,5880
23,90,90,0,0,868
23,34,34,0,0,1736
23,13,13,0,0,2604
23,88,88,0,0,3472
23,46,46,0,0,4340
23,24,24,0,0,5208
23,62,62,0,0,6076
23,76,76,0,0,6944
