test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
1,93,984,891,6237,480
1,53,0,838,12103,480
1,50,0,788,17619,480
1,35,0,753,22890,480
1,11,0,742,28084,480
1,87,0,655,32669,480
1,0,0,655,37254,480
1,41,0,614,41552,480
1,54,0,560,45472,480
1,69,0,491,48909,480
1,68,0,423,51870,480
1,22,0,401,54677,480
1,42,0,359,57190,480
1,57,0,302,59304,480
1,85,0,217,60823,480
1,58,0,159,61936,480
1,86,0,73,62447,480
1,25,0,48,62783,480
1,37,0,11,62860,480
1,11,0,0,62860,480
2,3,990,987,6909,218
2,47,0,940,13489,218
2,74,0,866,19551,218
2,35,0,831,25368,218
2,37,0,794,30926,218
2,79,0,715,35931,218
2,36,0,679,40684,218
2,23,0,656,45276,218
2,52,0,604,49504,218
2,77,0,527,53193,218
2,54,0,473,56504,218
2,79,0,394,59262,218
2,35,0,359,61775,218
2,84,0,275,63700,218
2,14,0,261,65527,218
2,89,0,172,66731,218
2,46,0,126,67613,218
2,25,0,101,68320,218
2,8,0,93,68971,218
2,93,0,0,68971,218
3,48,921,873,7857,700
3,67,0,806,15111,700
3,19,0,787,22194,700
3,48,0,739,28845,700
3,15,0,724,35361,700
3,13,0,711,41760,700
3,41,0,670,47790,700
3,100,0,570,52920,700
3,86,0,484,57276,700
3,100,0,384,60732,700
3,20,0,364,64008,700
3,35,0,329,66969,700
3,58,0,271,69408,700
3,1,0,270,71838,700
3,75,0,195,73593,700
3,87,0,108,74565,700
3,1,0,107,75528,700
3,8,0,99,76419,700
3,63,0,36,76743,700
3,36,0,0,76743,700
4,91,896,805,4830,119
4,65,0,740,9270,119
4,25,0,715,13560,119
4,76,0,639,17394,119
4,16,0,623,21132,119
4,42,0,581,24618,119
4,64,0,517,27720,119
4,22,0,495,30690,119
4,36,0,459,33444,119
4,0,0,459,36198,119
4,77,0,382,38490,119
4,26,0,356,40626,119
4,89,0,267,42228,119
4,37,0,230,43608,119
4,3,0,227,44970,119
4,40,0,187,46092,119
4,73,0,114,46776,119
4,21,0,93,47334,119
4,6,0,87,47856,119
4,87,0,0,47856,119
5,22,883,861,4305,652
5,44,0,817,8390,652
5,1,0,816,12470,652
5,59,0,757,16255,652
5,20,0,737,19940,652
5,85,0,652,23200,652
5,85,0,567,26035,652
5,83,0,484,28455,652
5,4,0,480,30855,652
5,1,0,479,33250,652
5,76,0,403,35265,652
5,72,0,331,36920,652
5,17,0,314,38490,652
5,40,0,274,39860,652
5,98,0,176,40740,652
5,43,0,133,41405,652
5,16,0,117,41990,652
5,19,0,98,42480,652
5,10,0,88,42920,652
5,88,0,0,42920,652
6,96,1146,1050,8400,979
6,46,0,1004,16432,979
6,63,0,941,23960,979
6,50,0,891,31088,979
6,83,0,808,37552,979
6,97,0,711,43240,979
6,22,0,689,48752,979
6,97,0,592,53488,979
6,20,0,572,58064,979
6,66,0,506,62112,979
6,96,0,410,65392,979
6,0,0,410,68672,979
6,72,0,338,71376,979
6,6,0,332,74032,979
6,12,0,320,76592,979
6,88,0,232,78448,979
6,75,0,157,79704,979
6,84,0,73,80288,979
6,66,0,7,80344,979
6,7,0,0,80344,979
7,47,1097,1050,2100,475
7,63,0,987,4074,475
7,31,0,956,5986,475
7,18,0,938,7862,475
7,19,0,919,9700,475
7,14,0,905,11510,475
7,91,0,814,13138,475
7,71,0,743,14624,475
7,61,0,682,15988,475
7,86,0,596,17180,475
7,26,0,570,18320,475
7,35,0,535,19390,475
7,61,0,474,20338,475
7,34,0,440,21218,475
7,91,0,349,21916,475
7,94,0,255,22426,475
7,68,0,187,22800,475
7,71,0,116,23032,475
7,66,0,50,23132,475
7,50,0,0,23132,475
8,69,1117,1048,9432,347
8,92,0,956,18036,347
8,73,0,883,25983,347
8,39,0,844,33579,347
8,7,0,837,41112,347
8,70,0,767,48015,347
8,85,0,682,54153,347
8,73,0,609,59634,347
8,79,0,530,64404,347
8,86,0,444,68400,347
8,14,0,430,72270,347
8,14,0,416,76014,347
8,6,0,410,79704,347
8,9,0,401,83313,347
8,62,0,339,86364,347
8,71,0,268,88776,347
8,80,0,188,90468,347
8,43,0,145,91773,347
8,96,0,49,92214,347
8,49,0,0,92214,347
9,25,994,969,4845,383
9,82,0,887,9280,383
9,9,0,878,13670,383
9,54,0,824,17790,383
9,67,0,757,21575,383
9,45,0,712,25135,383
9,61,0,651,28390,383
9,17,0,634,31560,383
9,73,0,561,34365,383
9,13,0,548,37105,383
9,24,0,524,39725,383
9,66,0,458,42015,383
9,25,0,433,44180,383
9,52,0,381,46085,383
9,40,0,341,47790,383
9,54,0,287,49225,383
9,61,0,226,50355,383
9,100,0,126,50985,383
9,94,0,32,51145,383
9,32,0,0,51145,383
10,54,946,892,892,589
10,15,0,877,1769,589
10,14,0,863,2632,589
10,17,0,846,3478,589
10,12,0,834,4312,589
10,10,0,824,5136,589
10,90,0,734,5870,589
10,59,0,675,6545,589
10,0,0,675,7220,589
10,70,0,605,7825,589
10,37,0,568,8393,589
10,77,0,491,8884,589
10,11,0,480,9364,589
10,91,0,389,9753,589
10,61,0,328,10081,589
10,85,0,243,10324,589
10,87,0,156,10480,589
10,59,0,97,10577,589
10,18,0,79,10656,589
10,79,0,0,10656,589
11,64,996,932,6524,616
11,26,0,906,12866,616
11,12,0,894,19124,616
11,98,0,796,24696,616
11,95,0,701,29603,616
11,15,0,686,34405,616
11,2,0,684,39193,616
11,71,0,613,43484,616
11,64,0,549,47327,616
11,49,0,500,50827,616
11,68,0,432,53851,616
11,98,0,334,56189,616
11,48,0,286,58191,616
11,10,0,276,60123,616
11,34,0,242,61817,616
11,54,0,188,63133,616
11,60,0,128,64029,616
11,66,0,62,64463,616
11,27,0,35,64708,616
11,35,0,0,64708,616
12,37,1043,1006,6036,895
12,63,0,943,11694,895
12,0,0,943,17352,895
12,11,0,932,22944,895
12,21,0,911,28410,895
12,93,0,818,33318,895
12,100,0,718,37626,895
12,24,0,694,41790,895
12,78,0,616,45486,895
12,49,0,567,48888,895
12,65,0,502,51900,895
12,86,0,416,54396,895
12,85,0,331,56382,895
12,95,0,236,57798,895
12,20,0,216,59094,895
12,93,0,123,59832,895
12,10,0,113,60510,895
12,1,0,112,61182,895
12,23,0,89,61716,895
12,89,0,0,61716,895
13,59,865,806,7254,535
13,1,0,805,14499,535
13,94,0,711,20898,535
13,98,0,613,26415,535
13,39,0,574,31581,535
13,22,0,552,36549,535
13,29,0,523,41256,535
13,22,0,501,45765,535
13,64,0,437,49698,535
13,85,0,352,52866,535
13,38,0,314,55692,535
13,3,0,311,58491,535
13,12,0,299,61182,535
13,50,0,249,63423,535
13,62,0,187,65106,535
13,47,0,140,66366,535
13,45,0,95,67221,535
13,14,0,81,67950,535
13,50,0,31,68229,535
13,31,0,0,68229,535
14,99,1202,1103,11030,987
14,75,0,1028,21310,987
