test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
1,93,146,53,448,8160
1,53,0,0,448,8160
1,50,50,0,448,8160
1,35,46,11,448,8160
1,11,0,0,448,8160
1,87,87,0,448,8160
1,0,0,0,448,8160
1,41,41,0,448,8160
1,54,54,0,448,8160
1,69,69,0,448,8160
1,68,68,0,448,8160
1,22,22,0,448,8160
1,42,42,0,448,8160
1,57,57,0,448,8160
1,85,85,0,448,8160
1,58,58,0,448,8160
1,86,86,0,448,8160
1,25,25,0,448,8160
1,37,37,0,448,8160
1,11,11,0,448,8160
2,3,3,0,217,3924
2,47,47,0,217,3924
2,74,74,0,217,3924
2,35,35,0,217,3924
2,37,37,0,217,3924
2,79,79,0,217,3924
2,36,59,23,217,3924
2,23,0,0,217,3924
2,52,52,0,217,3924
2,77,77,0,217,3924
2,54,54,0,217,3924
2,79,79,0,217,3924
2,35,35,0,217,3924
2,84,84,0,217,3924
2,14,14,0,217,3924
2,89,89,0,217,3924
2,46,46,0,217,3924
2,25,33,8,217,3924
2,8,0,0,217,3924
2,93,93,0,217,3924
3,48,115,67,621,11900
3,67,0,0,621,11900
3,19,19,0,621,11900
3,48,48,0,621,11900
3,15,15,0,621,11900
3,13,13,0,621,11900
3,41,41,0,621,11900
3,100,100,0,621,11900
3,86,86,0,621,11900
3,100,100,0,621,11900
3,20,20,0,621,11900
3,35,35,0,621,11900
3,58,59,1,621,11900
3,1,0,0,621,11900
3,75,75,0,621,11900
3,87,88,1,621,11900
3,1,0,0,621,11900
3,8,8,0,621,11900
3,63,63,0,621,11900
3,36,36,0,621,11900
4,91,91,0,114,2023
4,65,65,0,114,2023
4,25,25,0,114,2023
4,76,92,16,114,2023
4,16,0,0,114,2023
4,42,42,0,114,2023
4,64,64,0,114,2023
4,22,22,0,114,2023
4,36,36,0,114,2023
4,0,0,0,114,2023
4,77,77,0,114,2023
4,26,26,0,114,2023
4,89,89,0,114,2023
4,37,40,3,114,2023
4,3,0,0,114,2023
4,40,40,0,114,2023
4,73,73,0,114,2023
4,21,21,0,114,2023
4,6,6,0,114,2023
4,87,87,0,114,2023
5,22,67,45,575,7824
5,44,0,1,575,7824
5,1,0,0,575,7824
5,59,79,20,575,7824
5,20,0,0,575,7824
5,85,85,0,575,7824
5,85,85,0,575,7824
5,83,88,5,575,7824
5,4,0,1,575,7824
5,1,0,0,575,7824
5,76,76,0,575,7824
5,72,89,17,575,7824
5,17,0,0,575,7824
5,40,40,0,575,7824
5,98,98,0,575,7824
5,43,59,16,575,7824
5,16,0,0,575,7824
5,19,29,10,575,7824
