test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
1,76,238,162,455,657
1,10,0,152,455,657
1,42,0,110,455,657
1,79,0,31,455,657
1,31,0,0,455,657
2,48,48,0,90,1372
2,66,66,0,90,1372
2,97,97,0,90,1372
2,25,40,15,90,1372
2,15,0,0,90,1372
3,26,135,109,638,567
3,4,0,105,638,567
3,28,0,77,638,567
3,49,0,28,638,567
3,28,0,0,638,567
4,9,75,66,131,576
4,66,0,0,131,576
4,98,142,44,131,576
4,23,0,21,131,576
4,21,0,0,131,576
5,18,40,22,288,2244
5,22,0,0,288,2244
5,80,106,26,288,2244
5,26,0,0,288,2244
5,90,90,0,288,2244
6,20,20,0,0,2555
6,66,66,0,0,2555
6,20,20,0,0,2555
6,100,100,0,0,2555
6,11,11,0,0,2555
7,88,88,0,0,810
7,44,44,0,0,810
7,22,22,0,0,810
7,68,68,0,0,810
7,43,43,0,0,810
8,31,42,11,224,2931
8,11,0,0,224,2931
8,61,82,21,224,2931
8,21,0,0,224,2931
8,66,66,0,224,2931
9,54,54,0,0,680
9,71,71,0,0,680
9,64,64,0,0,680
9,95,95,0,0,680
9,43,43,0,0,680
10,72,72,0,0,2000
10,89,89,0,0,2000
10,97,97,0,0,2000
10,28,28,0,0,2000
10,61,61,0,0,2000
11,57,73,16,112,1668
11,16,0,0,112,1668
11,23,23,0,112,1668
11,77,77,0,112,1668
11,54,54,0,112,1668
12,96,103,7,114,795
12,7,0,0,114,795
12,84,134,50,114,795
12,50,0,0,114,795
12,60,60,0,114,795
13,81,81,0,0,1340
13,78,78,0,0,1340
13,1,1,0,0,1340
13,29,29,0,0,1340
13,96,96,0,0,1340
14,29,29,0,6,1476
14,82,84,2,6,1476
14,2,0,0,6,1476
14,65,65,0,6,1476
14,100,100,0,6,1476
15,81,349,268,1330,820
15,40,0,228,1330,820
15,96,0,132,1330,820
15,95,0,37,1330,820
15,37,0,0,1330,820
16,59,83,24,231,1452
16,24,0,0,231,1452
16,88,141,53,231,1452
16,53,0,0,231,1452
16,88,88,0,231,1452
17,8,39,31,432,2223
17,31,0,0,432,2223
17,94,94,0,432,2223
17,58,81,23,432,2223
17,23,0,0,432,2223
18,59,59,0,75,804
18,10,25,15,75,804
18,15,0,0,75,804
18,94,94,0,75,804
18,46,46,0,75,804
19,51,247,196,462,491
19,66,0,130,462,491
19,43,0,87,462,491
19,38,0,49,462,491
19,49,0,0,462,491
20,29,59,30,174,1610
20,14,0,16,174,1610
20,4,0,12,174,1610
20,12,0,0,174,1610
20,69,69,0,174,1610
21,80,80,0,0,1045
21,98,98,0,0,1045
21,94,94,0,0,1045
21,100,100,0,0,1045
21,95,95,0,0,1045
22,62,62,0,152,2220
22,54,63,9,152,2220
22,9,0,0,152,2220
22,67,77,10,152,2220
22,10,0,0,152,2220
23,50,50,0,112,1200
23,20,34,14,112,1200
23,14,0,0,112,1200
23,99,99,0,112,1200
23,51,51,0,112,1200
24,76,105,29,440,2607
24,29,0,0,440,2607
24,86,86,0,440,2607
24,91,117,26,440,2607
24,26,0,0,440,2607
25,27,27,0,0,3020
25,98,98,0,0,3020
25,71,71,0,0,3020
25,55,55,0,0,3020
25,52,52,0,0,3020
26,59,219,160,447,814
26,1,0,159,447,814
26,77,0,82,447,814
26,36,0,46,447,814
26,46,0,0,447,814
27,9,26,17,216,1314
27,10,0,7,216,1314
27,7,0,0,216,1314
27,0,0,0,216,1314
27,79,79,0,216,1314
28,41,41,0,0,1460
28,75,75,0,0,1460
28,52,52,0,0,1460
28,53,53,0,0,1460
28,44,44,0,0,1460
29,52,98,46,368,3076
29,46,0,0,368,3076
29,37,37,0,368,3076
29,51,51,0,368,3076
29,79,79,0,368,3076
30,6,78,72,705,1284
30,49,0,23,705,1284
30,23,0,0,705,1284
30,99,145,46,705,1284
30,46,0,0,705,1284
31,80,80,0,0,595
31,34,34,0,0,595
31,35,35,0,0,595
31,63,63,0,0,595
31,60,60,0,0,595
32,95,95,0,15,588
32,0,3,3,15,588
32,3,0,0,15,588
32,73,73,0,15,588
32,21,21,0,15,588
33,55,55,0,0,990
33,6,6,0,0,990
33,76,76,0,0,990
33,59,59,0,0,990
33,78,78,0,0,990
34,81,81,0,0,3350
34,8,8,0,0,3350
34,42,42,0,0,3350
34,48,48,0,0,3350
34,77,77,0,0,3350
